Time,Value1,Value2,Value3
2022/11/25 3:01,49.5625,50.3125,50
2022/11/25 3:00,49.5625,50.3125,50
2022/11/25 2:59,49.625,50.3125,50
2022/11/25 2:58,49.6875,50.3125,50.0625
2022/11/25 2:57,49.6875,50.375,50.125
2022/11/25 2:56,49.75,50.375,50.125
2022/11/25 2:55,49.8125,50.375,50.1875
2022/11/25 2:54,49.875,50.4375,50.25
2022/11/25 2:53,49.9375,50.5,50.3125
2022/11/25 2:52,50,50.5,50.3125
2022/11/25 2:51,50,50.5625,50.375
2022/11/25 2:50,50,50.625,50.375
2022/11/25 2:49,50.0625,50.625,50.4375
2022/11/25 2:48,50.0625,50.625,50.4375
2022/11/25 2:47,50.0625,50.6875,50.4375
2022/11/25 2:46,50.0625,50.6875,50.4375
2022/11/25 2:45,50.0625,50.6875,50.4375
2022/11/25 2:44,50,50.6875,50.375
2022/11/25 2:43,50,50.6875,50.375
2022/11/25 2:42,49.9375,50.625,50.3125
2022/11/25 2:41,49.875,50.625,50.3125
2022/11/25 2:40,49.8125,50.625,50.25
2022/11/25 2:39,49.8125,50.5625,50.1875
2022/11/25 2:38,49.6875,50.5625,50.125
2022/11/25 2:37,49.6875,50.5,50.125
2022/11/25 2:36,49.625,50.4375,50.0625
2022/11/25 2:35,49.5625,50.4375,50
2022/11/25 2:34,49.5625,50.375,50
2022/11/25 2:33,49.5625,50.375,49.9375
2022/11/25 2:32,49.5,50.3125,49.9375
2022/11/25 2:31,49.5,50.3125,49.9375
2022/11/25 2:30,49.5,50.3125,49.9375
2022/11/25 2:29,49.5,50.25,49.9375
2022/11/25 2:28,49.5625,50.25,49.9375
2022/11/25 2:27,49.5625,50.25,49.9375
2022/11/25 2:26,49.5625,50.25,50
2022/11/25 2:25,49.625,50.25,50
2022/11/25 2:24,49.6875,50.3125,50.0625
2022/11/25 2:23,49.75,50.3125,50.0625
2022/11/25 2:22,49.75,50.375,50.125
2022/11/25 2:21,49.8125,50.375,50.1875
2022/11/25 2:20,49.8125,50.4375,50.1875
2022/11/25 2:19,49.875,50.5,50.25
2022/11/25 2:18,49.875,50.5,50.25
2022/11/25 2:17,49.875,50.5,50.25
2022/11/25 2:16,49.875,50.5625,50.25
2022/11/25 2:15,49.875,50.5625,50.25
2022/11/25 2:14,49.875,50.5625,50.25
2022/11/25 2:13,49.8125,50.5625,50.25
2022/11/25 2:12,49.8125,50.5625,50.1875
2022/11/25 2:11,49.75,50.5625,50.1875
2022/11/25 2:10,49.75,50.5,50.125
2022/11/25 2:09,49.6875,50.5,50.125
2022/11/25 2:08,49.6875,50.5,50.0625
2022/11/25 2:07,49.625,50.4375,50.0625
2022/11/25 2:06,49.5625,50.375,50
2022/11/25 2:05,49.5625,50.375,50
2022/11/25 2:04,49.5625,50.375,50
2022/11/25 2:03,49.5625,50.3125,50
2022/11/25 2:02,49.5625,50.3125,49.9375
2022/11/25 2:01,49.5625,50.3125,50
2022/11/25 2:00,49.625,50.3125,50
2022/11/25 1:59,49.625,50.3125,50.0625
2022/11/25 1:58,49.6875,50.3125,50.0625
2022/11/25 1:57,49.6875,50.3125,50.125
2022/11/25 1:56,49.75,50.375,50.125
2022/11/25 1:55,49.8125,50.375,50.1875
2022/11/25 1:54,49.875,50.4375,50.25
2022/11/25 1:53,49.9375,50.5,50.3125
2022/11/25 1:52,49.9375,50.5625,50.3125
2022/11/25 1:51,50,50.5625,50.3125
2022/11/25 1:50,50,50.625,50.375
2022/11/25 1:49,50,50.625,50.375
2022/11/25 1:48,50.0625,50.625,50.375
2022/11/25 1:47,50.0625,50.625,50.375
2022/11/25 1:46,50,50.6875,50.375
2022/11/25 1:45,50,50.6875,50.375
2022/11/25 1:44,49.9375,50.625,50.375
2022/11/25 1:43,49.875,50.625,50.3125
2022/11/25 1:42,49.875,50.625,50.25
2022/11/25 1:41,49.8125,50.625,50.25
2022/11/25 1:40,49.75,50.5625,50.1875
2022/11/25 1:39,49.6875,50.5,50.125
2022/11/25 1:38,49.6875,50.5,50.125
2022/11/25 1:37,49.625,50.4375,50.0625
2022/11/25 1:36,49.5625,50.4375,50
2022/11/25 1:35,49.5625,50.375,50
2022/11/25 1:34,49.5625,50.375,49.9375
2022/11/25 1:33,49.5625,50.3125,49.9375
2022/11/25 1:32,49.5625,50.3125,49.9375
2022/11/25 1:31,49.5625,50.3125,49.9375
2022/11/25 1:30,49.5625,50.3125,50
2022/11/25 1:29,49.5625,50.3125,50
2022/11/25 1:28,49.625,50.3125,50
2022/11/25 1:27,49.6875,50.3125,50.0625
2022/11/25 1:26,49.75,50.375,50.0625
2022/11/25 1:25,49.75,50.375,50.125
2022/11/25 1:24,49.8125,50.375,50.1875
2022/11/25 1:23,49.875,50.4375,50.1875
2022/11/25 1:22,49.875,50.5,50.25
2022/11/25 1:21,49.9375,50.5,50.25
2022/11/25 1:20,49.9375,50.5625,50.3125
2022/11/25 1:19,49.9375,50.5625,50.3125
2022/11/25 1:18,49.9375,50.625,50.3125
2022/11/25 1:17,49.9375,50.625,50.3125
2022/11/25 1:16,49.9375,50.625,50.3125
2022/11/25 1:15,49.9375,50.625,50.3125
2022/11/25 1:14,49.875,50.625,50.25
2022/11/25 1:13,49.8125,50.625,50.25
2022/11/25 1:12,49.8125,50.625,50.1875
2022/11/25 1:11,49.75,50.5625,50.1875
2022/11/25 1:10,49.75,50.5625,50.125
2022/11/25 1:09,49.6875,50.5,50.125
2022/11/25 1:08,49.6875,50.5,50.0625
2022/11/25 1:07,49.6875,50.4375,50.0625
2022/11/25 1:06,49.625,50.4375,50.0625
2022/11/25 1:05,49.625,50.4375,50.0625
2022/11/25 1:04,49.6875,50.375,50.0625
2022/11/25 1:03,49.6875,50.375,50.0625
2022/11/25 1:02,49.6875,50.375,50.0625
2022/11/25 1:01,49.6875,50.375,50.125
2022/11/25 1:00,49.75,50.375,50.125
2022/11/25 0:59,49.8125,50.4375,50.1875
2022/11/25 0:58,49.875,50.4375,50.25
2022/11/25 0:57,49.875,50.5,50.25
2022/11/25 0:56,49.9375,50.5,50.3125
2022/11/25 0:55,49.9375,50.5625,50.3125
2022/11/25 0:54,50,50.625,50.3125
2022/11/25 0:53,50,50.625,50.375
2022/11/25 0:52,50,50.625,50.375
2022/11/25 0:51,50.0625,50.625,50.375
2022/11/25 0:50,50,50.6875,50.375
2022/11/25 0:49,50,50.6875,50.375
2022/11/25 0:48,50,50.6875,50.375
2022/11/25 0:47,49.9375,50.6875,50.3125
2022/11/25 0:46,49.875,50.6875,50.3125
2022/11/25 0:45,49.875,50.625,50.25
2022/11/25 0:44,49.8125,50.625,50.25
2022/11/25 0:43,49.75,50.625,50.1875
2022/11/25 0:42,49.75,50.5625,50.125
2022/11/25 0:41,49.6875,50.5625,50.125
2022/11/25 0:40,49.6875,50.5,50.125
2022/11/25 0:39,49.6875,50.5,50.125
2022/11/25 0:38,49.6875,50.5,50.125
2022/11/25 0:37,49.6875,50.4375,50.125
2022/11/25 0:36,49.6875,50.4375,50.125
2022/11/25 0:35,49.75,50.4375,50.125
2022/11/25 0:34,49.75,50.4375,50.125
2022/11/25 0:33,49.8125,50.4375,50.1875
2022/11/25 0:32,49.8125,50.5,50.1875
2022/11/25 0:31,49.875,50.5,50.25
2022/11/25 0:30,49.9375,50.5625,50.3125
2022/11/25 0:29,50,50.5625,50.3125
2022/11/25 0:28,50,50.625,50.375
2022/11/25 0:27,50.0625,50.625,50.4375
2022/11/25 0:26,50.0625,50.6875,50.4375
2022/11/25 0:25,50.125,50.75,50.4375
2022/11/25 0:24,50.125,50.75,50.5
2022/11/25 0:23,50.125,50.75,50.5
2022/11/25 0:22,50.875,49.8125,50.5
2022/11/25 0:21,50.8125,49.8125,50.5
2022/11/25 0:20,50.875,49.8125,50.4375
2022/11/25 0:19,50.875,49.875,50.4375
2022/11/25 0:18,50.875,49.875,50.4375
2022/11/25 0:17,50.875,49.9375,50.4375
2022/11/25 0:16,50.9375,50,50.4375
2022/11/25 0:15,50.9375,50.0625,50.4375
2022/11/25 0:14,51,50.0625,50.4375
2022/11/25 0:13,51,50.125,50.4375
2022/11/25 0:12,51.0625,50.1875,50.4375
2022/11/25 0:11,51.0625,50.25,50.5
2022/11/25 0:10,51.125,50.25,50.5
2022/11/25 0:09,51.1875,50.3125,50.5625
2022/11/25 0:08,51.1875,50.3125,50.625
2022/11/25 0:07,51.25,50.375,50.6875
2022/11/25 0:06,51.25,50.375,50.75
2022/11/25 0:05,51.3125,50.375,50.8125
2022/11/25 0:04,51.3125,50.375,50.8125
2022/11/25 0:03,51.3125,50.375,50.875
2022/11/25 0:02,51.3125,50.3125,50.875
2022/11/25 0:01,51.3125,50.3125,50.9375
2022/11/25 0:00,51.3125,50.3125,50.9375
2022/11/24 23:59,51.25,50.25,50.9375
2022/11/24 23:58,51.25,50.25,50.9375
2022/11/24 23:57,51.25,50.1875,50.9375
2022/11/24 23:56,51.25,50.1875,50.9375
2022/11/24 23:55,51.25,50.1875,50.9375
2022/11/24 23:54,51.25,50.125,50.9375
2022/11/24 23:53,51.1875,50.125,50.875
2022/11/24 23:52,51.1875,50.125,50.8125
2022/11/24 23:51,51.1875,50.125,50.8125
2022/11/24 23:50,51.1875,50.1875,50.8125
2022/11/24 23:49,51.25,50.1875,50.8125
2022/11/24 23:48,51.25,50.1875,50.8125
2022/11/24 23:47,51.25,50.25,50.75
2022/11/24 23:46,51.25,50.25,50.75
2022/11/24 23:45,51.3125,50.3125,50.75
2022/11/24 23:44,51.3125,50.375,50.75
2022/11/24 23:43,51.375,50.4375,50.8125
2022/11/24 23:42,51.375,50.5,50.8125
2022/11/24 23:41,51.4375,50.5625,50.8125
2022/11/24 23:40,51.5,50.625,50.875
2022/11/24 23:39,51.5625,50.625,50.875
2022/11/24 23:38,51.5625,50.6875,50.9375
2022/11/24 23:37,51.625,50.6875,51
2022/11/24 23:36,51.625,50.75,51.0625
2022/11/24 23:35,51.625,50.75,51.125
2022/11/24 23:34,51.6875,50.75,51.1875
2022/11/24 23:33,51.6875,50.75,51.1875
2022/11/24 23:32,51.75,50.75,51.25
2022/11/24 23:31,51.75,50.75,51.25
2022/11/24 23:30,51.75,50.75,51.3125
2022/11/24 23:29,51.6875,50.6875,51.3125
2022/11/24 23:28,51.75,50.6875,51.375
2022/11/24 23:27,51.6875,50.625,51.375
2022/11/24 23:26,51.6875,50.625,51.375
2022/11/24 23:25,51.6875,50.5625,51.375
2022/11/24 23:24,51.6875,50.5625,51.3125
2022/11/24 23:23,51.625,50.5625,51.3125
2022/11/24 23:22,51.625,50.5625,51.25
2022/11/24 23:21,51.625,50.5625,51.25
2022/11/24 23:20,51.625,50.5625,51.25
2022/11/24 23:19,51.625,50.625,51.25
2022/11/24 23:18,51.6875,50.625,51.1875
2022/11/24 23:17,51.6875,50.6875,51.1875
2022/11/24 23:16,51.6875,50.6875,51.1875
2022/11/24 23:15,51.6875,50.75,51.1875
2022/11/24 23:14,51.75,50.8125,51.1875
2022/11/24 23:13,51.75,50.8125,51.1875
2022/11/24 23:12,51.8125,50.875,51.1875
2022/11/24 23:11,51.8125,50.9375,51.25
2022/11/24 23:10,51.875,51,51.25
2022/11/24 23:09,51.9375,51,51.25
2022/11/24 23:08,51.9375,51.0625,51.3125
2022/11/24 23:07,52,51.0625,51.375
2022/11/24 23:06,52,51.125,51.4375
2022/11/24 23:05,52,51.125,51.5
2022/11/24 23:04,52.0625,51.0625,51.5
2022/11/24 23:03,52.0625,51.0625,51.5625
2022/11/24 23:02,52.0625,51.0625,51.625
2022/11/24 23:01,52.0625,51.0625,51.625
2022/11/24 23:00,52.0625,51.0625,51.6875
2022/11/24 22:59,52.0625,51,51.6875
2022/11/24 22:58,52,50.9375,51.6875
2022/11/24 22:57,52,50.9375,51.6875
2022/11/24 22:56,52,50.875,51.6875
2022/11/24 22:55,52,50.875,51.6875
2022/11/24 22:54,51.9375,50.875,51.625
2022/11/24 22:53,51.9375,50.875,51.5625
2022/11/24 22:52,51.9375,50.875,51.5625
2022/11/24 22:51,51.9375,50.875,51.5625
2022/11/24 22:50,51.9375,50.875,51.5
2022/11/24 22:49,51.9375,50.9375,51.5
2022/11/24 22:48,51.9375,50.9375,51.5
2022/11/24 22:47,52,51,51.5
2022/11/24 22:46,52,51,51.4375
2022/11/24 22:45,52,51.0625,51.5
2022/11/24 22:44,52.0625,51.0625,51.5
2022/11/24 22:43,52.0625,51.125,51.5
2022/11/24 22:42,52.125,51.1875,51.5
2022/11/24 22:41,52.125,51.25,51.5
2022/11/24 22:40,52.1875,51.25,51.5
2022/11/24 22:39,52.1875,51.3125,51.5625
2022/11/24 22:38,52.25,51.375,51.625
2022/11/24 22:37,52.25,51.375,51.6875
2022/11/24 22:36,52.3125,51.375,51.6875
2022/11/24 22:35,52.3125,51.375,51.75
2022/11/24 22:34,52.3125,51.375,51.8125
2022/11/24 22:33,52.3125,51.375,51.875
2022/11/24 22:32,52.375,51.375,51.875
2022/11/24 22:31,52.375,51.3125,51.9375
2022/11/24 22:30,52.3125,51.3125,51.9375
2022/11/24 22:29,52.3125,51.25,51.9375
2022/11/24 22:28,52.3125,51.25,52
2022/11/24 22:27,52.3125,51.1875,52
2022/11/24 22:26,52.3125,51.1875,51.9375
2022/11/24 22:25,52.25,51.1875,51.9375
2022/11/24 22:24,52.25,51.1875,51.9375
2022/11/24 22:23,52.25,51.125,51.875
2022/11/24 22:22,52.25,51.1875,51.875
2022/11/24 22:21,52.25,51.125,51.8125
2022/11/24 22:20,52.25,51.125,51.8125
2022/11/24 22:19,52.25,51.1875,51.8125
2022/11/24 22:18,52.25,51.1875,51.8125
2022/11/24 22:17,52.25,51.25,51.8125
2022/11/24 22:16,52.3125,51.25,51.8125
2022/11/24 22:15,52.3125,51.3125,51.75
2022/11/24 22:14,52.375,51.375,51.75
2022/11/24 22:13,52.375,51.375,51.8125
2022/11/24 22:12,52.4375,51.4375,51.8125
2022/11/24 22:11,52.4375,51.5,51.8125
2022/11/24 22:10,52.5,51.5625,51.8125
2022/11/24 22:09,52.5625,51.625,51.875
2022/11/24 22:08,52.5625,51.6875,51.875
2022/11/24 22:07,52.625,51.6875,51.9375
2022/11/24 22:06,52.625,51.6875,52
2022/11/24 22:05,52.6875,51.75,52.0625
2022/11/24 22:04,52.6875,51.75,52.125
2022/11/24 22:03,52.75,51.75,52.1875
2022/11/24 22:02,52.75,51.75,52.1875
2022/11/24 22:01,52.75,51.75,52.25
2022/11/24 22:00,52.75,51.75,52.25
2022/11/24 21:59,52.75,51.6875,52.3125
2022/11/24 21:58,52.75,51.6875,52.3125
2022/11/24 21:57,52.75,51.625,52.375
2022/11/24 21:56,52.75,51.625,52.3125
2022/11/24 21:55,52.6875,51.625,52.3125
2022/11/24 21:54,52.6875,51.5625,52.3125
2022/11/24 21:53,52.6875,51.5625,52.3125
2022/11/24 21:52,52.6875,51.5625,52.25
2022/11/24 21:51,52.6875,51.5625,52.25
2022/11/24 21:50,52.625,51.5625,52.1875
2022/11/24 21:49,52.6875,51.5625,52.1875
2022/11/24 21:48,52.6875,51.5625,52.1875
2022/11/24 21:47,52.6875,51.625,52.1875
2022/11/24 21:46,52.6875,51.625,52.1875
2022/11/24 21:45,52.6875,51.6875,52.125
2022/11/24 21:44,52.75,51.75,52.125
2022/11/24 21:43,52.75,51.8125,52.125
2022/11/24 21:42,52.8125,51.8125,52.125
2022/11/24 21:41,52.8125,51.875,52.1875
2022/11/24 21:40,52.875,51.9375,52.1875
2022/11/24 21:39,52.9375,51.9375,52.1875
2022/11/24 21:38,52.9375,52,52.25
2022/11/24 21:37,52.9375,52.0625,52.3125
2022/11/24 21:36,53,52.0625,52.3125
2022/11/24 21:35,53,52.0625,52.375
2022/11/24 21:34,53.0625,52.0625,52.4375
2022/11/24 21:33,53.0625,52.0625,52.5
2022/11/24 21:32,53.0625,52.0625,52.5
2022/11/24 21:31,53.0625,52.0625,52.5625
2022/11/24 21:30,53.0625,52,52.5625
2022/11/24 21:29,53.0625,52,52.625
2022/11/24 21:28,53.0625,51.9375,52.625
2022/11/24 21:27,53.0625,51.9375,52.625
2022/11/24 21:26,53,51.875,52.625
2022/11/24 21:25,53,51.875,52.625
2022/11/24 21:24,53,51.875,52.625
2022/11/24 21:23,53,51.875,52.5625
2022/11/24 21:22,53,51.8125,52.5625
2022/11/24 21:21,53,51.8125,52.5
2022/11/24 21:20,53,51.8125,52.5
2022/11/24 21:19,53,51.875,52.5
2022/11/24 21:18,53,51.875,52.5
2022/11/24 21:17,53,51.875,52.5
2022/11/24 21:16,53,51.9375,52.5
2022/11/24 21:15,53.0625,52,52.5
2022/11/24 21:14,53.0625,52,52.5
2022/11/24 21:13,53.125,52.0625,52.5
2022/11/24 21:12,53.125,52.125,52.5
2022/11/24 21:11,53.1875,52.1875,52.5
2022/11/24 21:10,53.1875,52.25,52.5
2022/11/24 21:09,53.25,52.3125,52.5
2022/11/24 21:08,53.3125,52.3125,52.5625
2022/11/24 21:07,53.3125,52.375,52.625
2022/11/24 21:06,53.375,52.4375,52.625
2022/11/24 21:05,53.4375,52.4375,52.6875
2022/11/24 21:04,53.4375,52.4375,52.75
2022/11/24 21:03,53.5,52.5,52.8125
2022/11/24 21:02,53.5,52.5,52.875
2022/11/24 21:01,53.5,52.5,52.9375
2022/11/24 21:00,53.5,52.4375,52.9375
2022/11/24 20:59,53.5625,52.4375,53
2022/11/24 20:58,53.5625,52.4375,53
2022/11/24 20:57,53.5,52.4375,53.0625
2022/11/24 20:56,53.5,52.375,53.0625
2022/11/24 20:55,53.5,52.375,53.0625
2022/11/24 20:54,53.5,52.3125,53.0625
2022/11/24 20:53,53.5,52.3125,53.0625
2022/11/24 20:52,53.4375,52.3125,53
2022/11/24 20:51,53.4375,52.3125,53
2022/11/24 20:50,53.4375,52.3125,52.9375
2022/11/24 20:49,53.4375,52.3125,52.9375
2022/11/24 20:48,53.4375,52.3125,52.9375
2022/11/24 20:47,53.4375,52.3125,52.9375
2022/11/24 20:46,53.4375,52.375,52.875
2022/11/24 20:45,53.5,52.375,52.875
2022/11/24 20:44,53.5,52.4375,52.875
2022/11/24 20:43,53.5625,52.5,52.875
2022/11/24 20:42,53.5625,52.5,52.875
2022/11/24 20:41,53.5625,52.5625,52.875
2022/11/24 20:40,53.625,52.625,52.9375
2022/11/24 20:39,53.6875,52.6875,52.9375
2022/11/24 20:38,53.6875,52.75,52.9375
2022/11/24 20:37,53.75,52.75,53
2022/11/24 20:36,53.75,52.75,53.0625
2022/11/24 20:35,53.8125,52.8125,53.125
2022/11/24 20:34,53.8125,52.8125,53.125
2022/11/24 20:33,53.8125,52.8125,53.1875
2022/11/24 20:32,53.875,52.8125,53.25
2022/11/24 20:31,53.875,52.8125,53.3125
2022/11/24 20:30,53.875,52.8125,53.3125
2022/11/24 20:29,53.875,52.75,53.375
2022/11/24 20:28,53.875,52.75,53.375
2022/11/24 20:27,53.875,52.75,53.375
2022/11/24 20:26,53.875,52.6875,53.375
2022/11/24 20:25,53.8125,52.6875,53.375
2022/11/24 20:24,53.8125,52.625,53.375
2022/11/24 20:23,53.8125,52.625,53.375
2022/11/24 20:22,53.8125,52.625,53.3125
2022/11/24 20:21,53.8125,52.625,53.3125
2022/11/24 20:20,53.8125,52.625,53.3125
2022/11/24 20:19,53.8125,52.625,53.25
2022/11/24 20:18,53.8125,52.6875,53.25
2022/11/24 20:17,53.8125,52.6875,53.25
2022/11/24 20:16,53.8125,52.75,53.25
2022/11/24 20:15,53.875,52.75,53.25
2022/11/24 20:14,53.875,52.8125,53.25
2022/11/24 20:13,53.9375,52.875,53.25
2022/11/24 20:12,54,52.875,53.25
2022/11/24 20:11,54,52.9375,53.25
2022/11/24 20:10,54.0625,53,53.3125
2022/11/24 20:09,54.0625,53.0625,53.3125
2022/11/24 20:08,54.125,53.125,53.375
2022/11/24 20:07,54.1875,53.1875,53.375
2022/11/24 20:06,54.1875,53.1875,53.4375
2022/11/24 20:05,54.25,53.25,53.5
2022/11/24 20:04,54.25,53.25,53.5625
2022/11/24 20:03,54.3125,53.25,53.625
2022/11/24 20:02,54.3125,53.3125,53.6875
2022/11/24 20:01,54.3125,53.25,53.6875
2022/11/24 20:00,54.3125,53.25,53.75
2022/11/24 19:59,54.3125,53.25,53.8125
2022/11/24 19:58,54.375,53.1875,53.8125
2022/11/24 19:57,54.3125,53.1875,53.8125
2022/11/24 19:56,54.3125,53.125,53.875
2022/11/24 19:55,54.3125,53.125,53.875
2022/11/24 19:54,54.3125,53.125,53.875
2022/11/24 19:53,54.3125,53.0625,53.8125
2022/11/24 19:52,54.25,53.0625,53.8125
2022/11/24 19:51,54.25,53.0625,53.75
2022/11/24 19:50,54.25,53.0625,53.75
2022/11/24 19:49,54.25,53,53.75
2022/11/24 19:48,54.25,53.0625,53.6875
2022/11/24 19:47,54.25,53.0625,53.6875
2022/11/24 19:46,54.25,53.0625,53.6875
2022/11/24 19:45,54.25,53.125,53.6875
2022/11/24 19:44,54.3125,53.125,53.6875
2022/11/24 19:43,54.3125,53.1875,53.6875
2022/11/24 19:42,54.3125,53.1875,53.6875
2022/11/24 19:41,54.375,53.25,53.6875
2022/11/24 19:40,54.375,53.3125,53.6875
2022/11/24 19:39,54.4375,53.375,53.6875
2022/11/24 19:38,54.5,53.4375,53.6875
2022/11/24 19:37,54.5,53.5,53.75
2022/11/24 19:36,54.5625,53.5,53.75
2022/11/24 19:35,54.625,53.5625,53.8125
2022/11/24 19:34,54.625,53.625,53.875
2022/11/24 19:33,54.6875,53.625,53.9375
2022/11/24 19:32,54.6875,53.6875,53.9375
2022/11/24 19:31,54.75,53.6875,54
2022/11/24 19:30,54.75,53.6875,54.0625
2022/11/24 19:29,54.75,53.6875,54.125
2022/11/24 19:28,54.75,53.6875,54.1875
2022/11/24 19:27,54.75,53.625,54.1875
2022/11/24 19:26,54.75,53.625,54.25
2022/11/24 19:25,54.8125,53.5625,54.25
2022/11/24 19:24,54.75,53.5625,54.25
2022/11/24 19:23,54.75,53.5,54.25
2022/11/24 19:22,54.75,53.5,54.25
2022/11/24 19:21,54.6875,53.5,54.25
2022/11/24 19:20,54.6875,53.4375,54.25
2022/11/24 19:19,54.6875,53.4375,54.1875
2022/11/24 19:18,54.6875,53.4375,54.1875
2022/11/24 19:17,54.6875,53.4375,54.125
2022/11/24 19:16,54.6875,53.4375,54.125
2022/11/24 19:15,54.6875,53.5,54.125
2022/11/24 19:14,54.6875,53.5,54.0625
2022/11/24 19:13,54.6875,53.5,54.0625
2022/11/24 19:12,54.75,53.5625,54.0625
2022/11/24 19:11,54.75,53.5625,54.0625
2022/11/24 19:10,54.75,53.625,54.0625
2022/11/24 19:09,54.8125,53.6875,54.0625
2022/11/24 19:08,54.8125,53.6875,54.0625
2022/11/24 19:07,54.875,53.75,54.125
2022/11/24 19:06,54.875,53.8125,54.125
2022/11/24 19:05,54.9375,53.875,54.125
2022/11/24 19:04,54.9375,53.875,54.1875
2022/11/24 19:03,55,53.9375,54.1875
2022/11/24 19:02,55.0625,54,54.25
2022/11/24 19:01,55.0625,54,54.3125
2022/11/24 19:00,55.125,54,54.375
2022/11/24 18:59,55.125,54,54.4375
2022/11/24 18:58,55.125,54,54.4375
2022/11/24 18:57,55.125,54,54.5
2022/11/24 18:56,55.1875,54,54.5625
2022/11/24 18:55,55.1875,53.9375,54.5625
2022/11/24 18:54,55.1875,53.9375,54.625
2022/11/24 18:53,55.125,53.875,54.625
2022/11/24 18:52,55.125,53.875,54.625
2022/11/24 18:51,55.125,53.875,54.625
2022/11/24 18:50,55.0625,53.8125,54.5625
2022/11/24 18:49,55.0625,53.8125,54.5625
2022/11/24 18:48,55.0625,53.8125,54.5625
2022/11/24 18:47,55.0625,53.8125,54.5
2022/11/24 18:46,55.0625,53.8125,54.5
2022/11/24 18:45,55.0625,53.8125,54.5
2022/11/24 18:44,55.0625,53.8125,54.5
2022/11/24 18:43,55.0625,53.8125,54.4375
2022/11/24 18:42,55.0625,53.8125,54.4375
2022/11/24 18:41,55.125,53.875,54.4375
2022/11/24 18:40,55.125,53.9375,54.4375
2022/11/24 18:39,55.125,53.9375,54.4375
2022/11/24 18:38,55.1875,54,54.4375
2022/11/24 18:37,55.1875,54,54.4375
2022/11/24 18:36,55.25,54.0625,54.4375
2022/11/24 18:35,55.25,54.125,54.5
2022/11/24 18:34,55.3125,54.1875,54.5
2022/11/24 18:33,55.3125,54.25,54.5
2022/11/24 18:32,55.375,54.3125,54.5625
2022/11/24 18:31,55.4375,54.3125,54.5625
2022/11/24 18:30,55.5,54.375,54.625
2022/11/24 18:29,55.5,54.375,54.6875
2022/11/24 18:28,55.5625,54.375,54.75
2022/11/24 18:27,55.5625,54.4375,54.8125
2022/11/24 18:26,55.5625,54.4375,54.875
2022/11/24 18:25,55.5625,54.4375,54.875
2022/11/24 18:24,55.5625,54.375,54.9375
2022/11/24 18:23,55.5625,54.375,54.9375
2022/11/24 18:22,55.5625,54.3125,55
2022/11/24 18:21,55.5625,54.3125,55
2022/11/24 18:20,55.5625,54.3125,55
2022/11/24 18:19,55.5625,54.25,55
2022/11/24 18:18,55.5625,54.25,55
2022/11/24 18:17,55.5,54.25,55
2022/11/24 18:16,55.5,54.1875,54.9375
2022/11/24 18:15,55.5,54.25,54.9375
2022/11/24 18:14,55.5,54.1875,54.9375
2022/11/24 18:13,55.5,54.1875,54.875
2022/11/24 18:12,55.5,54.25,54.875
2022/11/24 18:11,55.5,54.25,54.875
2022/11/24 18:10,55.5625,54.3125,54.875
2022/11/24 18:09,55.5625,54.3125,54.875
2022/11/24 18:08,55.5625,54.3125,54.875
2022/11/24 18:07,55.625,54.375,54.875
2022/11/24 18:06,55.625,54.4375,54.875
2022/11/24 18:05,55.6875,54.5,54.875
2022/11/24 18:04,55.6875,54.5625,54.875
2022/11/24 18:03,55.75,54.5625,54.875
2022/11/24 18:02,55.75,54.625,54.9375
2022/11/24 18:01,55.8125,54.6875,54.9375
2022/11/24 18:00,55.8125,54.75,55
2022/11/24 17:59,55.875,54.75,55
2022/11/24 17:58,55.9375,54.8125,55.0625
2022/11/24 17:57,55.9375,54.8125,55.125
2022/11/24 17:56,55.9375,54.8125,55.1875
2022/11/24 17:55,56,54.8125,55.25
2022/11/24 17:54,56,54.8125,55.25
2022/11/24 17:53,56,54.8125,55.3125
2022/11/24 17:52,56,54.75,55.375
2022/11/24 17:51,56,54.6875,55.375
2022/11/24 17:50,56,54.6875,55.375
2022/11/24 17:49,55.9375,54.6875,55.375
2022/11/24 17:48,55.9375,54.625,55.375
2022/11/24 17:47,55.9375,54.625,55.375
2022/11/24 17:46,55.9375,54.625,55.375
2022/11/24 17:45,55.875,54.5625,55.3125
2022/11/24 17:44,55.875,54.5625,55.3125
2022/11/24 17:43,55.875,54.5625,55.3125
2022/11/24 17:42,55.875,54.5625,55.25
2022/11/24 17:41,55.875,54.5625,55.25
2022/11/24 17:40,55.875,54.5625,55.1875
2022/11/24 17:39,55.875,54.5625,55.1875
2022/11/24 17:38,55.875,54.625,55.1875
2022/11/24 17:37,55.9375,54.625,55.1875
2022/11/24 17:36,55.9375,54.6875,55.1875
2022/11/24 17:35,55.9375,54.6875,55.1875
2022/11/24 17:34,56,54.75,55.1875
2022/11/24 17:33,56,54.8125,55.1875
2022/11/24 17:32,56.0625,54.8125,55.1875
2022/11/24 17:31,56.0625,54.875,55.25
2022/11/24 17:30,56.125,54.9375,55.25
2022/11/24 17:29,56.125,54.9375,55.25
2022/11/24 17:28,56.1875,55,55.3125
2022/11/24 17:27,56.1875,55.0625,55.3125
2022/11/24 17:26,56.25,55.0625,55.375
2022/11/24 17:25,56.25,55.0625,55.4375
2022/11/24 17:24,56.25,55.0625,55.5
2022/11/24 17:23,56.3125,55.0625,55.5625
